"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
20232020,2023,2020,"CO0440000","CO0440000","","N","N",,"I","MORGAN","MORGAN","Morgan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",10038,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,16,33,3,17,20,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MORGAN","Non-MSA","Y","Y","Y"
20242020,2024,2020,"CO0440100","CO0440100","","N","N",,"I","BRUSH","BRUSH","Brush","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5413,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,1,4,5,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MORGAN","Non-MSA","Y","Y","Y"
20252020,2025,2020,"CO0440200","CO0440200","","N","N",,"I","FORT MORGAN","FORT MORGAN","Fort Morgan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",11471,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,3,26,2,4,6,0,0,01-JAN-92,01-JAN-02,01-NOV-03,01-FEB-14,01-JAN-16,01-APR-13,"N","MORGAN","Non-MSA","Y","Y","Y"
20272020,2027,2020,"CO0440400","CO0440400","","N","N",,"I","LOG LANE VILLAGE","LOG LANE VILLAGE","Log Lane Village","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",852,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-92,01-JUL-03,01-MAY-04,01-APR-14,01-JAN-16,01-APR-14,"N","MORGAN","Non-MSA","Y","Y","Y"
20292020,2029,2020,"CO0450000","CO0450000","","N","N",,"I","OTERO","OTERO","Otero","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5890,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,3,14,2,6,8,0,0,01-JAN-92,01-JAN-97,01-NOV-05,01-MAR-14,01-JAN-16,01-APR-13,"N","OTERO","Non-MSA","Y","Y","Y"
20302020,2030,2020,"CO0450100","CO0450100","","N","N",,"I","LA JUNTA","LA JUNTA","La Junta","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6859,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,6,14,2,3,5,0,0,01-JAN-92,01-AUG-95,01-MAR-03,01-APR-14,01-JAN-16,01-FEB-14,"N","OTERO","Non-MSA","Y","Y","Y"
20332020,2033,2020,"CO0450400","CO0450400","","N","N",,"I","FOWLER","FOWLER","Fowler","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1136,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,1,2,0,0,01-JAN-92,01-JAN-12,01-JUL-12,01-JUN-14,01-JAN-16,01-FEB-14,"N","OTERO","Non-MSA","Y","Y","Y"
20342020,2034,2020,"CO0460000","CO0460000","","N","N",,"I","OURAY","OURAY","Ouray","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",2885,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,0,6,1,1,2,0,0,01-JAN-92,01-MAY-96,01-MAY-96,01-FEB-21,01-FEB-21,01-FEB-21,"N","OURAY","Non-MSA","Y","Y","Y"
20352020,2035,2020,"CO0460100","CO0460100","","N","N",,"I","OURAY","OURAY","Ouray","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1037,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-MAR-14,01-FEB-16,01-APR-13,"N","OURAY","Non-MSA","Y","Y","Y"
20362020,2036,2020,"CO0460200","CO0460200","","N","N",,"I","RIDGWAY","RIDGWAY","Ridgway","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1057,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-19,01-JAN-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","OURAY","Non-MSA","Y","Y","Y"
20372020,2037,2020,"CO0470000","CO0470000","","N","N",,"I","PARK","PARK","Park","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",18236,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",21,11,32,5,11,16,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PARK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
20382020,2038,2020,"CO0470100","CO0470100","","N","N",,"I","FAIRPLAY","FAIRPLAY","Fairplay","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",797,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-92,01-SEP-97,01-SEP-97,01-APR-14,01-APR-19,01-APR-13,"N","PARK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
20402020,2040,2020,"CO0480000","CO0480000","","N","N",,"I","PHILLIPS","PHILLIPS","Phillips","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1122,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PHILLIPS","Non-MSA","Y","Y","Y"
20412020,2041,2020,"CO0480100","CO0480100","","N","N",,"I","HOLYOKE","HOLYOKE","Holyoke","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2195,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PHILLIPS","Non-MSA","Y","Y","Y"
20422020,2042,2020,"CO0480200","CO0480200","","N","N",,"I","HAXTUN","HAXTUN","Haxtun","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",899,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JAN-92,01-JAN-99,01-JUL-03,01-JUN-14,01-JAN-16,01-APR-13,"N","PHILLIPS","Non-MSA","Y","Y","Y"
20432020,2043,2020,"CO0490000","CO0490000","","N","N",,"I","PITKIN","PITKIN","Pitkin","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",6570,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",19,20,39,5,13,18,0,0,01-JAN-92,01-JUL-09,01-MAR-10,01-FEB-14,01-FEB-16,01-APR-13,"N","PITKIN","Non-MSA","Y","Y","Y"
20442020,2044,2020,"CO0490100","CO0490100","","N","N",,"I","ASPEN","ASPEN","Aspen","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",7478,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",20,5,25,5,6,11,0,0,01-JAN-92,01-JAN-11,01-FEB-11,01-FEB-14,01-JAN-16,01-APR-13,"N","PITKIN","Non-MSA","Y","Y","Y"
20452020,2045,2020,"CO0490200","CO0490200","","N","N",,"I","SNOWMASS VILLAGE","SNOWMASS VILLAGE","Snowmass Village","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2723,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,3,3,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PITKIN","Non-MSA","Y","Y","Y"
20462020,2046,2020,"CO0500000","CO0500000","","N","N",,"I","PROWERS","PROWERS","Prowers","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",3928,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,15,24,1,5,6,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PROWERS","Non-MSA","Y","Y","Y"
20472020,2047,2020,"CO0500100","CO0500100","","N","N",,"I","LAMAR","LAMAR","Lamar","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",7625,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,2,15,1,4,5,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PROWERS","Non-MSA","Y","Y","Y"
20502020,2050,2020,"CO0510000","CO0510000","","N","N",,"I","PUEBLO","PUEBLO","Pueblo","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",55372,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",113,92,205,39,107,146,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-FEB-14,01-JAN-16,01-APR-13,"N","PUEBLO","Pueblo, CO","Y","Y","Y"
20512020,2051,2020,"CO0510100","CO0510100","","N","N",,"I","PUEBLO","PUEBLO","Pueblo","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",113002,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",184,9,193,24,48,72,0,0,01-JAN-92,01-JAN-09,01-MAR-10,01-MAR-14,01-JAN-16,01-APR-13,"N","PUEBLO","Pueblo, CO","Y","Y","Y"
20522020,2052,2020,"CO0510200","CO0510200","","N","N",,"I","CO MENTAL HEALTH INSTITU","CO MENTAL HEALTH INSTITU","Colorado Mental Health Institute","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other State Agency",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",16,58,74,2,39,41,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","PUEBLO","Pueblo, CO","Y","Y","Y"
20542020,2054,2020,"CO0520000","CO0520000","","N","N",,"I","RIO BLANCO","RIO BLANCO","Rio Blanco","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1767,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,5,16,0,12,12,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-APR-14,01-JAN-16,01-FEB-14,"N","RIO BLANCO","Non-MSA","Y","Y","Y"
20552020,2055,2020,"CO0520100","CO0520100","","N","N",,"I","MEEKER","MEEKER","Meeker","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2231,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-92,01-JAN-97,01-AUG-11,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO BLANCO","Non-MSA","Y","Y","Y"
20562020,2056,2020,"CO0520200","CO0520200","","N","N",,"I","RANGELY","RANGELY","Rangely","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2254,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,1,7,0,5,5,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO BLANCO","Non-MSA","Y","Y","Y"
20572020,2057,2020,"CO0530000","CO0530000","","N","N",,"I","RIO GRANDE","RIO GRANDE","Rio Grande","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4837,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",17,14,31,0,13,13,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO GRANDE","Non-MSA","Y","Y","Y"
20582020,2058,2020,"CO0530100","CO0530100","","N","N",,"I","MONTE VISTA","MONTE VISTA","Monte Vista","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",4104,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,2,3,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO GRANDE","Non-MSA","Y","Y","Y"
20592020,2059,2020,"CO0530200","CO0530200","","N","N",,"I","DEL NORTE","DEL NORTE","Del Norte","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1556,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-92,01-JAN-12,01-SEP-12,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO GRANDE","Non-MSA","Y","Y","Y"
20602020,2060,2020,"CO0530300","CO0530300","","N","N",,"I","SOUTH FORK","SOUTH FORK","South Fork","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",422,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-MAR-11,01-MAR-11,01-JAN-15,01-OCT-19,01-MAR-14,"N","RIO GRANDE","Non-MSA","Y","Y","Y"
20612020,2061,2020,"CO0540000","CO0540000","","N","N",,"I","ROUTT","ROUTT","Routt","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",9420,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",21,12,33,4,12,16,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ROUTT","Non-MSA","Y","Y","Y"
20622020,2062,2020,"CO0540100","CO0540100","","N","N",,"I","STEAMBOAT SPRINGS","STEAMBOAT SPRINGS","Steamboat Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",13345,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,1,21,6,12,18,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ROUTT","Non-MSA","Y","Y","Y"
20632020,2063,2020,"CO0540200","CO0540200","","N","N",,"I","HAYDEN","HAYDEN","Hayden","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1999,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,2,2,0,0,01-JAN-92,01-JAN-12,01-JUL-12,01-FEB-14,01-AUG-16,01-APR-13,"N","ROUTT","Non-MSA","Y","Y","Y"
20642020,2064,2020,"CO0540300","CO0540300","","N","N",,"I","OAK CREEK","OAK CREEK","Oak Creek","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",966,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-92,01-JAN-13,01-MAY-13,01-SEP-16,01-SEP-16,01-FEB-14,"N","ROUTT","Non-MSA","Y","Y","Y"
20682020,2068,2020,"CO0550100","CO0550100","","N","N",,"I","CENTER","CENTER","Center","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2266,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,8,12,2,4,6,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","RIO GRANDE; SAGUACHE","Non-MSA","Y","Y","Y"
20702020,2070,2020,"CO0560000","CO0560000","","N","N",,"I","SAN JUAN","SAN JUAN","San Juan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",726,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,1,0,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-APR-14,01-JAN-16,01-APR-14,"N","SAN JUAN","Non-MSA","Y","Y","Y"
20722020,2072,2020,"CO0570000","CO0570000","","N","N",,"I","SAN MIGUEL","SAN MIGUEL","San Miguel","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4276,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,11,21,1,10,11,0,0,01-JAN-92,01-JAN-12,01-NOV-12,01-JAN-16,01-MAR-16,01-APR-13,"N","SAN MIGUEL","Non-MSA","Y","Y","Y"
20732020,2073,2020,"CO0570100","CO0570100","","N","N",,"I","TELLURIDE","TELLURIDE","Telluride","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2508,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,4,5,0,0,01-JAN-92,01-JAN-03,01-JUL-03,01-FEB-14,01-JAN-16,01-APR-13,"N","SAN MIGUEL","Non-MSA","Y","Y","Y"
20752020,2075,2020,"CO0580000","CO0580000","","N","N",,"I","SEDGWICK","SEDGWICK","Sedgwick","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",2221,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","SEDGWICK","Non-MSA","Y","Y","Y"
20772020,2077,2020,"CO0590000","CO0590000","","N","N",,"I","SUMMIT","SUMMIT","Summit","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",16010,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",29,14,43,5,22,27,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","SUMMIT","Non-MSA","Y","Y","Y"
20782020,2078,2020,"CO0590100","CO0590100","","N","N",,"I","BRECKENRIDGE","BRECKENRIDGE","Breckenridge","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",4991,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,6,4,10,0,0,01-JAN-92,01-JAN-97,01-JAN-11,01-FEB-14,01-JAN-16,01-APR-13,"N","SUMMIT","Non-MSA","Y","Y","Y"
20792020,2079,2020,"CO0590200","CO0590200","","N","N",,"I","DILLON","DILLON","Dillon","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",974,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,2,1,3,0,0,01-JAN-92,01-JAN-09,01-MAR-10,01-MAR-14,01-JAN-16,01-APR-13,"N","SUMMIT","Non-MSA","Y","Y","Y"
20802020,2080,2020,"CO0590300","CO0590300","","N","N",,"I","SILVERTHORNE","SILVERTHORNE","Silverthorne","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5021,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,1,13,4,2,6,0,0,01-JAN-92,01-JAN-04,01-SEP-04,01-FEB-14,01-JAN-16,01-APR-13,"N","SUMMIT","Non-MSA","Y","Y","Y"
20812020,2081,2020,"CO0590400","CO0590400","","N","N",,"I","FRISCO","FRISCO","Frisco","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3231,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,3,3,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","SUMMIT","Non-MSA","Y","Y","Y"
20822020,2082,2020,"CO0590500","CO0590500","","N","N",,"I","BLUE RIVER","BLUE RIVER","Blue River","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",929,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-APR-14,01-JAN-18,01-APR-14,"N","SUMMIT","Non-MSA","Y","Y","Y"
20832020,2083,2020,"CO0600000","CO0600000","","N","N",,"I","TELLER","TELLER","Teller","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",16188,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",40,18,58,8,19,27,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","TELLER","Colorado Springs, CO","Y","Y","Y"
20842020,2084,2020,"CO0600100","CO0600100","","N","N",,"I","WOODLAND PARK","WOODLAND PARK","Woodland Park","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",7969,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,1,19,7,8,15,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","TELLER","Colorado Springs, CO","Y","Y","Y"
20852020,2085,2020,"CO0600200","CO0600200","","N","N",,"I","CRIPPLE CREEK","CRIPPLE CREEK","Cripple Creek","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1261,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,2,9,11,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","TELLER","Colorado Springs, CO","Y","Y","Y"
20872020,2087,2020,"CO0610000","CO0610000","","N","N",,"I","WASHINGTON","WASHINGTON","Washington","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4886,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,13,20,3,15,18,0,0,01-JAN-92,01-JAN-97,01-APR-04,01-FEB-14,01-JAN-16,01-APR-13,"N","WASHINGTON","Non-MSA","Y","Y","Y"
20902020,2090,2020,"CO0620000","CO0620000","","N","N",,"I","WELD","WELD","Weld","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",48704,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",281,22,303,41,85,126,0,0,01-JAN-92,01-JAN-05,01-MAY-05,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
